+-------+-----+-----+-----+-----+-----+--------+-----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+------------+-------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                      URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)  | AVG(BODY) |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/199c7b7de                  |  0.068 |  0.300 |   0.564 |  0.188 |  0.300 |  0.300 |  0.300 |  0.095 |  1196.000 |   1285.000 |    3677.000 |  1225.667 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/633c85229                  |  0.188 |  0.188 |   0.188 |  0.188 |  0.188 |  0.188 |  0.188 |  0.000 |  1102.000 |   1102.000 |    1102.000 |  1102.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52997                   |  0.188 |  0.188 |   0.188 |  0.188 |  0.188 |  0.188 |  0.188 |  0.000 |   745.000 |    745.000 |     745.000 |   745.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa53014                   |  0.188 |  0.188 |   0.188 |  0.188 |  0.188 |  0.188 |  0.188 |  0.000 |   268.000 |    268.000 |     268.000 |   268.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa5281d                   |  0.128 |  0.244 |   0.372 |  0.186 |  0.244 |  0.244 |  0.244 |  0.058 |   249.000 |    650.000 |     899.000 |   449.500 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/635136fdc                  |  0.004 |  0.348 |   0.724 |  0.181 |  0.348 |  0.348 |  0.348 |  0.126 |    39.000 |   1327.000 |    4018.000 |  1004.500 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa5297e                   |  0.176 |  0.176 |   0.176 |  0.176 |  0.176 |  0.176 |  0.176 |  0.000 |   650.000 |    650.000 |     650.000 |   650.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/481de5223                  |  0.176 |  0.176 |   0.176 |  0.176 |  0.176 |  0.176 |  0.176 |  0.000 |  1796.000 |   1796.000 |    1796.000 |  1796.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52e69                   |  0.176 |  0.176 |   0.176 |  0.176 |  0.176 |  0.176 |  0.176 |  0.000 |   252.000 |    252.000 |     252.000 |   252.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9e60965c                   |  0.172 |  0.172 |   0.172 |  0.172 |  0.172 |  0.172 |  0.172 |  0.000 |  1177.000 |   1177.000 |    1177.000 |  1177.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a69                   |  0.172 |  0.172 |   0.172 |  0.172 |  0.172 |  0.172 |  0.172 |  0.000 |   761.000 |    761.000 |     761.000 |   761.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5fa3c9251                  |  0.168 |  0.168 |   0.168 |  0.168 |  0.168 |  0.168 |  0.168 |  0.000 |   690.000 |    690.000 |     690.000 |   690.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a77                   |  0.168 |  0.168 |   0.168 |  0.168 |  0.168 |  0.168 |  0.168 |  0.000 |   666.000 |    666.000 |     666.000 |   666.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/6277bab90                  |  0.004 |  0.268 |   0.668 |  0.167 |  0.268 |  0.268 |  0.268 |  0.101 |    39.000 |   1192.000 |    3613.000 |   903.250 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a1f                   |  0.044 |  0.336 |   0.500 |  0.167 |  0.336 |  0.336 |  0.336 |  0.124 |   351.000 |    666.000 |    1683.000 |   561.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa5299f                   |  0.164 |  0.164 |   0.164 |  0.164 |  0.164 |  0.164 |  0.164 |  0.000 |   534.000 |    534.000 |     534.000 |   534.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/3e5aef3d3                  |  0.164 |  0.164 |   0.164 |  0.164 |  0.164 |  0.164 |  0.164 |  0.000 |  1985.000 |   1985.000 |    1985.000 |  1985.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52929                   |  0.160 |  0.160 |   0.160 |  0.160 |  0.160 |  0.160 |  0.160 |  0.000 |   650.000 |    650.000 |     650.000 |   650.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52e62                   |  0.160 |  0.160 |   0.160 |  0.160 |  0.160 |  0.160 |  0.160 |  0.000 |   252.000 |    252.000 |     252.000 |   252.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52be8                   |  0.128 |  0.192 |   0.320 |  0.160 |  0.192 |  0.192 |  0.192 |  0.032 |   666.000 |    666.000 |    1332.000 |   666.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1e2de5984                  |  0.160 |  0.160 |   0.160 |  0.160 |  0.160 |  0.160 |  0.160 |  0.000 |  1905.000 |   1905.000 |    1905.000 |  1905.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/308c9e162                  |  0.068 |  0.248 |   0.316 |  0.158 |  0.248 |  0.248 |  0.248 |  0.090 |  1280.000 |   1476.000 |    2756.000 |  1378.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1c77d129c                  |  0.156 |  0.156 |   0.156 |  0.156 |  0.156 |  0.156 |  0.156 |  0.000 |  1802.000 |   1802.000 |    1802.000 |  1802.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52e7e                   |  0.156 |  0.156 |   0.156 |  0.156 |  0.156 |  0.156 |  0.156 |  0.000 |   252.000 |    252.000 |     252.000 |   252.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/1d3f0c950                  |  0.096 |  0.204 |   0.300 |  0.150 |  0.204 |  0.204 |  0.204 |  0.054 |  1899.000 |   1899.000 |    3798.000 |  1899.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/5d1ac81a9                  |  0.116 |  0.176 |   0.292 |  0.146 |  0.176 |  0.176 |  0.176 |  0.030 |   582.000 |    582.000 |    1164.000 |   582.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/2c2e93d32                  |  0.144 |  0.144 |   0.144 |  0.144 |  0.144 |  0.144 |  0.144 |  0.000 |  1892.000 |   1892.000 |    1892.000 |  1892.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a3a                   |  0.140 |  0.140 |   0.140 |  0.140 |  0.140 |  0.140 |  0.140 |  0.000 |   550.000 |    550.000 |     550.000 |   550.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa528f6                   |  0.056 |  0.216 |   0.272 |  0.136 |  0.216 |  0.216 |  0.216 |  0.080 |   534.000 |    745.000 |    1279.000 |   639.500 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/3edba203c                  |  0.136 |  0.136 |   0.136 |  0.136 |  0.136 |  0.136 |  0.136 |  0.000 |  1470.000 |   1470.000 |    1470.000 |  1470.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/6390bfa60                  |  0.108 |  0.160 |   0.268 |  0.134 |  0.160 |  0.160 |  0.160 |  0.026 |  1124.000 |   1229.000 |    2353.000 |  1176.500 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a33                   |  0.072 |  0.196 |   0.268 |  0.134 |  0.196 |  0.196 |  0.196 |  0.062 |   666.000 |    761.000 |    1427.000 |   713.500 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/4efec745e                  |  0.128 |  0.128 |   0.128 |  0.128 |  0.128 |  0.128 |  0.128 |  0.000 |   862.000 |    862.000 |     862.000 |   862.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/126316a6d                  |  0.128 |  0.128 |   0.128 |  0.128 |  0.128 |  0.128 |  0.128 |  0.000 |  1274.000 |   1274.000 |    1274.000 |  1274.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/261ba8be0                  |  0.124 |  0.124 |   0.124 |  0.124 |  0.124 |  0.124 |  0.124 |  0.000 |  1374.000 |   1374.000 |    1374.000 |  1374.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5eee71cb0                  |  0.124 |  0.124 |   0.124 |  0.124 |  0.124 |  0.124 |  0.124 |  0.000 |   568.000 |    568.000 |     568.000 |   568.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa529f8                   |  0.120 |  0.120 |   0.120 |  0.120 |  0.120 |  0.120 |  0.120 |  0.000 |   449.000 |    449.000 |     449.000 |   449.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1e0bc3ce9                  |  0.120 |  0.120 |   0.120 |  0.120 |  0.120 |  0.120 |  0.120 |  0.000 |  1710.000 |   1710.000 |    1710.000 |  1710.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52833                   |  0.120 |  0.120 |   0.120 |  0.120 |  0.120 |  0.120 |  0.120 |  0.000 |   433.000 |    433.000 |     433.000 |   433.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa5294e                   |  0.040 |  0.196 |   0.236 |  0.118 |  0.196 |  0.196 |  0.196 |  0.078 |   432.000 |    649.000 |    1081.000 |   540.500 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52956                   |  0.012 |  0.220 |   0.232 |  0.116 |  0.220 |  0.220 |  0.220 |  0.104 |   649.000 |    744.000 |    1393.000 |   696.500 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/637563419                  |  0.108 |  0.124 |   0.232 |  0.116 |  0.124 |  0.124 |  0.124 |  0.008 |  1167.000 |   1167.000 |    2334.000 |  1167.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/312b58dd0                  |  0.112 |  0.112 |   0.112 |  0.112 |  0.112 |  0.112 |  0.112 |  0.000 |  1349.000 |   1349.000 |    1349.000 |  1349.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52e39                   |  0.108 |  0.108 |   0.108 |  0.108 |  0.108 |  0.108 |  0.108 |  0.000 |   252.000 |    252.000 |     252.000 |   252.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/637f16298                  |  0.040 |  0.172 |   0.212 |  0.106 |  0.172 |  0.172 |  0.172 |  0.066 |   871.000 |    973.000 |    1844.000 |   922.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/468a98817                  |  0.104 |  0.104 |   0.104 |  0.104 |  0.104 |  0.104 |  0.104 |  0.000 |   959.000 |    959.000 |     959.000 |   959.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52e48/score     |  0.104 |  0.104 |   0.104 |  0.104 |  0.104 |  0.104 |  0.104 |  0.000 |    52.000 |     52.000 |      52.000 |    52.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/450178d8e                  |  0.100 |  0.100 |   0.100 |  0.100 |  0.100 |  0.100 |  0.100 |  0.000 |  1253.000 |   1253.000 |    1253.000 |  1253.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/4f9893cfe                  |  0.100 |  0.100 |   0.100 |  0.100 |  0.100 |  0.100 |  0.100 |  0.000 |   690.000 |    690.000 |     690.000 |   690.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/62d97d974                  |  0.096 |  0.096 |   0.096 |  0.096 |  0.096 |  0.096 |  0.096 |  0.000 |   973.000 |    973.000 |     973.000 |   973.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/37043e6c4                  |  0.096 |  0.096 |   0.096 |  0.096 |  0.096 |  0.096 |  0.096 |  0.000 |  1258.000 |   1258.000 |    1258.000 |  1258.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/481daf691                  |  0.088 |  0.088 |   0.088 |  0.088 |  0.088 |  0.088 |  0.088 |  0.000 |  1186.000 |   1186.000 |    1186.000 |  1186.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/22435cc46                  |  0.084 |  0.084 |   0.084 |  0.084 |  0.084 |  0.084 |  0.084 |  0.000 |  2135.000 |   2135.000 |    2135.000 |  2135.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/320b86fdf                  |  0.084 |  0.084 |   0.084 |  0.084 |  0.084 |  0.084 |  0.084 |  0.000 |  1014.000 |   1014.000 |    1014.000 |  1014.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/636c4060e                  |  0.008 |  0.124 |   0.328 |  0.082 |  0.124 |  0.124 |  0.124 |  0.044 |    39.000 |   1142.000 |    3463.000 |   865.750 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa5401c/ranking      |  0.008 |  0.164 |   0.328 |  0.082 |  0.164 |  0.164 |  0.164 |  0.060 |    39.000 |  13927.000 |   41725.000 | 10431.250 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/514aa1fc3                  |  0.080 |  0.080 |   0.080 |  0.080 |  0.080 |  0.080 |  0.080 |  0.000 |   788.000 |    788.000 |     788.000 |   788.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/2b9da0e5d                  |  0.080 |  0.080 |   0.080 |  0.080 |  0.080 |  0.080 |  0.080 |  0.000 |  1925.000 |   1925.000 |    1925.000 |  1925.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5b74997ef                  |  0.080 |  0.080 |   0.080 |  0.080 |  0.080 |  0.080 |  0.080 |  0.000 |   876.000 |    876.000 |     876.000 |   876.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/21444d5b8                  |  0.080 |  0.080 |   0.080 |  0.080 |  0.080 |  0.080 |  0.080 |  0.000 |  1015.000 |   1015.000 |    1015.000 |  1015.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1cd49e7c2                  |  0.076 |  0.076 |   0.076 |  0.076 |  0.076 |  0.076 |  0.076 |  0.000 |  1158.000 |   1158.000 |    1158.000 |  1158.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/4c07481af                  |  0.048 |  0.100 |   0.148 |  0.074 |  0.100 |  0.100 |  0.100 |  0.026 |   902.000 |    902.000 |    1804.000 |   902.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/587daa617                  |  0.072 |  0.072 |   0.072 |  0.072 |  0.072 |  0.072 |  0.072 |  0.000 |  1077.000 |   1077.000 |    1077.000 |  1077.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/2ac259a29                  |  0.072 |  0.072 |   0.072 |  0.072 |  0.072 |  0.072 |  0.072 |  0.000 |   923.000 |    923.000 |     923.000 |   923.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/63ad1c632                  |  0.072 |  0.072 |   0.072 |  0.072 |  0.072 |  0.072 |  0.072 |  0.000 |   886.000 |    886.000 |     886.000 |   886.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/4a233c19a                  |  0.072 |  0.072 |   0.072 |  0.072 |  0.072 |  0.072 |  0.072 |  0.000 |  1650.000 |   1650.000 |    1650.000 |  1650.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/240867c65                  |  0.072 |  0.072 |   0.072 |  0.072 |  0.072 |  0.072 |  0.072 |  0.000 |  1348.000 |   1348.000 |    1348.000 |  1348.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/63961947f                  |  0.068 |  0.068 |   0.068 |  0.068 |  0.068 |  0.068 |  0.068 |  0.000 |  1297.000 |   1297.000 |    1297.000 |  1297.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/5bb867e4a                  |  0.024 |  0.112 |   0.136 |  0.068 |  0.112 |  0.112 |  0.112 |  0.044 |   963.000 |    963.000 |    1926.000 |   963.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5d87717c6                  |  0.068 |  0.068 |   0.068 |  0.068 |  0.068 |  0.068 |  0.068 |  0.000 |  1228.000 |   1228.000 |    1228.000 |  1228.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53dbc/finish    |  0.068 |  0.068 |   0.068 |  0.068 |  0.068 |  0.068 |  0.068 |  0.000 |    21.000 |     21.000 |      21.000 |    21.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/9fa529f0                   |  0.008 |  0.100 |   0.200 |  0.067 |  0.100 |  0.100 |  0.100 |  0.042 |   449.000 |    666.000 |    1564.000 |   521.333 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52bad                   |  0.064 |  0.064 |   0.064 |  0.064 |  0.064 |  0.064 |  0.064 |  0.000 |   550.000 |    550.000 |     550.000 |   550.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa528a3                   |  0.016 |  0.112 |   0.128 |  0.064 |  0.112 |  0.112 |  0.112 |  0.048 |   249.000 |    745.000 |     994.000 |   497.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa529bd                   |  0.064 |  0.064 |   0.064 |  0.064 |  0.064 |  0.064 |  0.064 |  0.000 |   664.000 |    664.000 |     664.000 |   664.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1e53cbc03                  |  0.060 |  0.060 |   0.060 |  0.060 |  0.060 |  0.060 |  0.060 |  0.000 |   912.000 |    912.000 |     912.000 |   912.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/362fa1b38                  |  0.060 |  0.060 |   0.060 |  0.060 |  0.060 |  0.060 |  0.060 |  0.000 |  1252.000 |   1252.000 |    1252.000 |  1252.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/9fa52b5a                   |  0.008 |  0.088 |   0.180 |  0.060 |  0.088 |  0.088 |  0.088 |  0.037 |   265.000 |    665.000 |    1595.000 |   531.667 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52966                   |  0.060 |  0.060 |   0.060 |  0.060 |  0.060 |  0.060 |  0.060 |  0.000 |   649.000 |    649.000 |     649.000 |   649.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52bcc                   |  0.052 |  0.052 |   0.052 |  0.052 |  0.052 |  0.052 |  0.052 |  0.000 |   666.000 |    666.000 |     666.000 |   666.000 |
|     1 |   0 |   0 |   0 |   1 |   0 | GET    | /api/player/player/480453b73                  |  0.052 |  0.052 |   0.052 |  0.052 |  0.052 |  0.052 |  0.052 |  0.000 |     0.000 |      0.000 |       0.000 |     0.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/40b09f0e6                  |  0.052 |  0.052 |   0.052 |  0.052 |  0.052 |  0.052 |  0.052 |  0.000 |   900.000 |    900.000 |     900.000 |   900.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/61bddbb9b                  |  0.004 |  0.096 |   0.204 |  0.051 |  0.096 |  0.096 |  0.096 |  0.033 |    39.000 |    884.000 |    2689.000 |   672.250 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52918                   |  0.004 |  0.092 |   0.096 |  0.048 |  0.092 |  0.092 |  0.092 |  0.044 |   532.000 |    648.000 |    1180.000 |   590.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5f17da613                  |  0.048 |  0.048 |   0.048 |  0.048 |  0.048 |  0.048 |  0.048 |  0.000 |  1231.000 |   1231.000 |    1231.000 |  1231.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa529de                   |  0.048 |  0.048 |   0.048 |  0.048 |  0.048 |  0.048 |  0.048 |  0.000 |   549.000 |    549.000 |     549.000 |   549.000 |
|    12 |   0 |   7 |   0 |   5 |   0 | POST   | /api/admin/tenants/add                        |  0.004 |  0.112 |   0.564 |  0.047 |  0.096 |  0.112 |  0.112 |  0.040 |    39.000 |    197.000 |    1506.000 |   125.500 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/3a266adf3                  |  0.016 |  0.088 |   0.136 |  0.045 |  0.088 |  0.088 |  0.088 |  0.031 |  1254.000 |   1254.000 |    3762.000 |  1254.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/399addc6e                  |  0.044 |  0.044 |   0.044 |  0.044 |  0.044 |  0.044 |  0.044 |  0.000 |  1009.000 |   1009.000 |    1009.000 |  1009.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/518d10d06                  |  0.044 |  0.044 |   0.044 |  0.044 |  0.044 |  0.044 |  0.044 |  0.000 |  1390.000 |   1390.000 |    1390.000 |  1390.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/61b6d1f27                  |  0.000 |  0.068 |   0.172 |  0.043 |  0.068 |  0.068 |  0.068 |  0.026 |    39.000 |   1516.000 |    4585.000 |  1146.250 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/266552289                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |  1010.000 |   1010.000 |    1010.000 |  1010.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/363f62eab                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |  1022.000 |   1022.000 |    1022.000 |  1022.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/24b8f3113                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |   899.000 |    899.000 |     899.000 |   899.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5f6a2f0b7                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |   964.000 |    964.000 |     964.000 |   964.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52ad1                   |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |   351.000 |    351.000 |     351.000 |   351.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/42fb7be14                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |  1260.000 |   1260.000 |    1260.000 |  1260.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/3d730a012                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |  1014.000 |   1014.000 |    1014.000 |  1014.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa5376e/ranking      |  0.004 |  0.072 |   0.152 |  0.038 |  0.072 |  0.072 |  0.072 |  0.027 |    39.000 |  14584.000 |   43692.000 | 10923.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52b36                   |  0.004 |  0.068 |   0.072 |  0.036 |  0.068 |  0.068 |  0.068 |  0.032 |   351.000 |    666.000 |    1017.000 |   508.500 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/635136fdc/disqualified  |  0.036 |  0.036 |   0.036 |  0.036 |  0.036 |  0.036 |  0.036 |  0.000 |   151.000 |    151.000 |     151.000 |   151.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52944                   |  0.036 |  0.036 |   0.036 |  0.036 |  0.036 |  0.036 |  0.036 |  0.000 |   650.000 |    650.000 |     650.000 |   650.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52b79                   |  0.036 |  0.036 |   0.036 |  0.036 |  0.036 |  0.036 |  0.036 |  0.000 |   449.000 |    449.000 |     449.000 |   449.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/4d10031d2                  |  0.036 |  0.036 |   0.036 |  0.036 |  0.036 |  0.036 |  0.036 |  0.000 |   785.000 |    785.000 |     785.000 |   785.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1676fd6d9                  |  0.036 |  0.036 |   0.036 |  0.036 |  0.036 |  0.036 |  0.036 |  0.000 |  1564.000 |   1564.000 |    1564.000 |  1564.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/439414d04                  |  0.036 |  0.036 |   0.036 |  0.036 |  0.036 |  0.036 |  0.036 |  0.000 |  1248.000 |   1248.000 |    1248.000 |  1248.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/63240c7ff                  |  0.008 |  0.088 |   0.132 |  0.033 |  0.088 |  0.088 |  0.088 |  0.032 |    39.000 |    394.000 |    1219.000 |   304.750 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52b1f                   |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |   665.000 |    665.000 |     665.000 |   665.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/30e8418fb                  |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |  1257.000 |   1257.000 |    1257.000 |  1257.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a2e                   |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |   449.000 |    449.000 |     449.000 |   449.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/43a69c7a2                  |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |  1253.000 |   1253.000 |    1253.000 |  1253.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/60b6df80a                  |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |   879.000 |    879.000 |     879.000 |   879.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/63458ab39                  |  0.000 |  0.052 |   0.128 |  0.032 |  0.052 |  0.052 |  0.052 |  0.019 |    39.000 |    889.000 |    2704.000 |   676.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/28fed0614                  |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |  1165.000 |   1165.000 |    1165.000 |  1165.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/494a6846b                  |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |  1254.000 |   1254.000 |    1254.000 |  1254.000 |
