+-------+-----+-----+-----+-----+-----+--------+-----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+-----------+------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                      URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY) | SUM(BODY)  | AVG(BODY) |
|    22 |   0 |  22 |   0 |   0 |   0 | GET    | /api/organizer/billing                        |  0.008 |  0.288 |   1.472 |  0.067 |  0.244 |  0.284 |  0.288 |  0.095 |   323.000 |  3345.000 |  34529.000 |  1569.500 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/62b1bdcb2                  |  0.000 |  0.108 |   0.260 |  0.065 |  0.108 |  0.108 |  0.108 |  0.040 |    39.000 |  1272.000 |   3853.000 |   963.250 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/4fe88fe43                  |  0.064 |  0.064 |   0.064 |  0.064 |  0.064 |  0.064 |  0.064 |  0.000 |  1455.000 |  1455.000 |   1455.000 |  1455.000 |
|     4 |   0 |   4 |   0 |   0 |   0 | GET    | /api/player/player/3f1199edd                  |  0.008 |  0.152 |   0.256 |  0.064 |  0.152 |  0.152 |  0.152 |  0.053 |   605.000 |   703.000 |   2518.000 |   629.500 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52c53                   |  0.064 |  0.064 |   0.064 |  0.064 |  0.064 |  0.064 |  0.064 |  0.000 |   261.000 |   261.000 |    261.000 |   261.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/292e2c642                  |  0.064 |  0.064 |   0.064 |  0.064 |  0.064 |  0.064 |  0.064 |  0.000 |  2026.000 |  2026.000 |   2026.000 |  2026.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/17cd7ba4c                  |  0.052 |  0.072 |   0.124 |  0.062 |  0.072 |  0.072 |  0.072 |  0.010 |  1705.000 |  1705.000 |   3410.000 |  1705.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/624043837                  |  0.000 |  0.096 |   0.244 |  0.061 |  0.096 |  0.096 |  0.096 |  0.037 |    39.000 |  1216.000 |   3685.000 |   921.250 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/50789fc82                  |  0.060 |  0.060 |   0.060 |  0.060 |  0.060 |  0.060 |  0.060 |  0.000 |   590.000 |   590.000 |    590.000 |   590.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/2d30848c2                  |  0.060 |  0.060 |   0.060 |  0.060 |  0.060 |  0.060 |  0.060 |  0.000 |  2143.000 |  2143.000 |   2143.000 |  2143.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/49d517383                  |  0.060 |  0.060 |   0.060 |  0.060 |  0.060 |  0.060 |  0.060 |  0.000 |  2042.000 |  2042.000 |   2042.000 |  2042.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/44820d3c1                  |  0.060 |  0.060 |   0.060 |  0.060 |  0.060 |  0.060 |  0.060 |  0.000 |  1925.000 |  1925.000 |   1925.000 |  1925.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/62462d2a8                  |  0.060 |  0.060 |   0.060 |  0.060 |  0.060 |  0.060 |  0.060 |  0.000 |   479.000 |   479.000 |    479.000 |   479.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/284328d57                  |  0.020 |  0.088 |   0.172 |  0.057 |  0.088 |  0.088 |  0.088 |  0.028 |   825.000 |   923.000 |   2671.000 |   890.333 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/43bf65ad7                  |  0.056 |  0.056 |   0.056 |  0.056 |  0.056 |  0.056 |  0.056 |  0.000 |  1834.000 |  1834.000 |   1834.000 |  1834.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/295c5e94c                  |  0.056 |  0.056 |   0.056 |  0.056 |  0.056 |  0.056 |  0.056 |  0.000 |  1815.000 |  1815.000 |   1815.000 |  1815.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/4de6f3881                  |  0.056 |  0.056 |   0.056 |  0.056 |  0.056 |  0.056 |  0.056 |  0.000 |  1849.000 |  1849.000 |   1849.000 |  1849.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1b6d88387                  |  0.056 |  0.056 |   0.056 |  0.056 |  0.056 |  0.056 |  0.056 |  0.000 |  1845.000 |  1845.000 |   1845.000 |  1845.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/6327da9e5                  |  0.004 |  0.104 |   0.224 |  0.056 |  0.104 |  0.104 |  0.104 |  0.035 |    39.000 |   705.000 |   2152.000 |   538.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/9fa52c48                   |  0.012 |  0.108 |   0.164 |  0.055 |  0.108 |  0.108 |  0.108 |  0.040 |   261.000 |   356.000 |    878.000 |   292.667 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/1a6a6171b                  |  0.036 |  0.068 |   0.104 |  0.052 |  0.068 |  0.068 |  0.068 |  0.016 |  1844.000 |  1844.000 |   3688.000 |  1844.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1c2d339c7                  |  0.052 |  0.052 |   0.052 |  0.052 |  0.052 |  0.052 |  0.052 |  0.000 |  1912.000 |  1912.000 |   1912.000 |  1912.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52d5b                   |  0.052 |  0.052 |   0.052 |  0.052 |  0.052 |  0.052 |  0.052 |  0.000 |   371.000 |   371.000 |    371.000 |   371.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/31e85ffa0                  |  0.052 |  0.052 |   0.052 |  0.052 |  0.052 |  0.052 |  0.052 |  0.000 |  2033.000 |  2033.000 |   2033.000 |  2033.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52c74                   |  0.052 |  0.052 |   0.052 |  0.052 |  0.052 |  0.052 |  0.052 |  0.000 |   356.000 |   356.000 |    356.000 |   356.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/54ec2416e                  |  0.052 |  0.052 |   0.052 |  0.052 |  0.052 |  0.052 |  0.052 |  0.000 |  1844.000 |  1844.000 |   1844.000 |  1844.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/622d04c25                  |  0.020 |  0.124 |   0.196 |  0.049 |  0.124 |  0.124 |  0.124 |  0.043 |    39.000 |   470.000 |   1447.000 |   361.750 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/476dd8c2b                  |  0.048 |  0.048 |   0.048 |  0.048 |  0.048 |  0.048 |  0.048 |  0.000 |  1593.000 |  1593.000 |   1593.000 |  1593.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/competition/9fa5317e/ranking      |  0.048 |  0.048 |   0.048 |  0.048 |  0.048 |  0.048 |  0.048 |  0.000 | 11276.000 | 11276.000 |  11276.000 | 11276.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/19a5551d3                  |  0.048 |  0.048 |   0.048 |  0.048 |  0.048 |  0.048 |  0.048 |  0.000 |   828.000 |   828.000 |    828.000 |   828.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/3bb044101                  |  0.048 |  0.048 |   0.048 |  0.048 |  0.048 |  0.048 |  0.048 |  0.000 |   912.000 |   912.000 |    912.000 |   912.000 |
|    11 |   0 |   6 |   0 |   5 |   0 | POST   | /api/admin/tenants/add                        |  0.004 |  0.180 |   0.528 |  0.048 |  0.100 |  0.180 |  0.180 |  0.053 |    39.000 |   194.000 |   1305.000 |   118.636 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/6220c5f9d                  |  0.016 |  0.096 |   0.136 |  0.045 |  0.096 |  0.096 |  0.096 |  0.036 |   381.000 |   574.000 |   1336.000 |   445.333 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/45e8e6758                  |  0.044 |  0.044 |   0.044 |  0.044 |  0.044 |  0.044 |  0.044 |  0.000 |   598.000 |   598.000 |    598.000 |   598.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52857                   |  0.044 |  0.044 |   0.044 |  0.044 |  0.044 |  0.044 |  0.044 |  0.000 |   543.000 |   543.000 |    543.000 |   543.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/9fa529fe                   |  0.008 |  0.076 |   0.124 |  0.041 |  0.076 |  0.076 |  0.076 |  0.028 |   559.000 |   776.000 |   2010.000 |   670.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/5cc39655f                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |   797.000 |   797.000 |    797.000 |   797.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52974                   |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |   776.000 |   776.000 |    776.000 |   776.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52d5e                   |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |   372.000 |   372.000 |    372.000 |   372.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/63a810e35                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |  1481.000 |  1481.000 |   1481.000 |  1481.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1cfbd7fe1                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |   715.000 |   715.000 |    715.000 |   715.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/40ec264f5                  |  0.040 |  0.040 |   0.040 |  0.040 |  0.040 |  0.040 |  0.040 |  0.000 |  1826.000 |  1826.000 |   1826.000 |  1826.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/62bb7cec9                  |  0.004 |  0.056 |   0.152 |  0.038 |  0.056 |  0.056 |  0.056 |  0.020 |    39.000 |   580.000 |   1777.000 |   444.250 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52c39                   |  0.036 |  0.036 |   0.036 |  0.036 |  0.036 |  0.036 |  0.036 |  0.000 |   261.000 |   261.000 |    261.000 |   261.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52c6f                   |  0.036 |  0.036 |   0.036 |  0.036 |  0.036 |  0.036 |  0.036 |  0.000 |   356.000 |   356.000 |    356.000 |   356.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa53285/ranking      |  0.000 |  0.056 |   0.128 |  0.032 |  0.056 |  0.056 |  0.056 |  0.020 |    39.000 | 14497.000 |  43431.000 | 10857.750 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a38                   |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |   776.000 |   776.000 |    776.000 |   776.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1c32d1967                  |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |  1092.000 |  1092.000 |   1092.000 |  1092.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/41d61ae6a                  |  0.008 |  0.056 |   0.064 |  0.032 |  0.056 |  0.056 |  0.056 |  0.024 |   696.000 |   696.000 |   1392.000 |   696.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a58                   |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |   774.000 |   774.000 |    774.000 |   774.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53f79/finish    |  0.032 |  0.032 |   0.032 |  0.032 |  0.032 |  0.032 |  0.032 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/player/5e60d557c                  |  0.004 |  0.056 |   0.124 |  0.031 |  0.056 |  0.056 |  0.056 |  0.019 |    39.000 |  1734.000 |   5239.000 |  1309.750 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52996                   |  0.016 |  0.044 |   0.060 |  0.030 |  0.044 |  0.044 |  0.044 |  0.014 |   374.000 |   776.000 |   1150.000 |   575.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52d75                   |  0.012 |  0.048 |   0.060 |  0.030 |  0.048 |  0.048 |  0.048 |  0.018 |   277.000 |   372.000 |    649.000 |   324.500 |
|    40 |   0 |  39 |   0 |   1 |   0 | POST   | /api/organizer/competitions/add               |  0.004 |  0.064 |   1.164 |  0.029 |  0.044 |  0.048 |  0.064 |  0.012 |    39.000 |   188.000 |   6346.000 |   158.650 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa53cc4/ranking      |  0.004 |  0.040 |   0.112 |  0.028 |  0.040 |  0.040 |  0.040 |  0.014 |    39.000 | 14507.000 |  43461.000 | 10865.250 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/3e42ff4de                  |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |   693.000 |   693.000 |    693.000 |   693.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52892                   |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |   542.000 |   542.000 |    542.000 |   542.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/635cad8d4                  |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |   374.000 |   374.000 |    374.000 |   374.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/d7eeee56                   |  0.028 |  0.028 |   0.028 |  0.028 |  0.028 |  0.028 |  0.028 |  0.000 |   905.000 |   905.000 |    905.000 |   905.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52c9e                   |  0.012 |  0.044 |   0.056 |  0.028 |  0.044 |  0.044 |  0.044 |  0.016 |   261.000 |   356.000 |    617.000 |   308.500 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/48efdd8fc                  |  0.008 |  0.040 |   0.084 |  0.028 |  0.040 |  0.040 |  0.040 |  0.014 |   602.000 |   700.000 |   2002.000 |   667.333 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa53119/ranking      |  0.004 |  0.044 |   0.108 |  0.027 |  0.044 |  0.044 |  0.044 |  0.015 |    39.000 | 14492.000 |  43416.000 | 10854.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/5d6436f1f                  |  0.016 |  0.044 |   0.080 |  0.027 |  0.044 |  0.044 |  0.044 |  0.012 |   491.000 |   589.000 |   1669.000 |   556.333 |
|     5 |   0 |   5 |   0 |   0 |   0 | GET    | /api/player/player/47c399e2b                  |  0.016 |  0.044 |   0.132 |  0.026 |  0.044 |  0.044 |  0.044 |  0.010 |   593.000 |   691.000 |   3357.000 |   671.400 |
|    22 |   0 |  22 |   0 |   0 |   0 | GET    | /api/player/competition/9fa53c7a/ranking      |  0.012 |  0.056 |   0.544 |  0.025 |  0.040 |  0.052 |  0.056 |  0.012 | 10011.000 | 10011.000 | 220242.000 | 10011.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/62df45105                  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   484.000 |   484.000 |    484.000 |   484.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa528dc                   |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   760.000 |   760.000 |    760.000 |   760.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/competition/9fa542b9/ranking      |  0.020 |  0.028 |   0.048 |  0.024 |  0.028 |  0.028 |  0.028 |  0.004 | 10768.000 | 10768.000 |  21536.000 | 10768.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52852                   |  0.012 |  0.036 |   0.048 |  0.024 |  0.036 |  0.036 |  0.036 |  0.012 |   543.000 |   543.000 |   1086.000 |   543.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/53f17c98e                  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   785.000 |   785.000 |    785.000 |   785.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52a30                   |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   559.000 |   559.000 |    559.000 |   559.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa527a0                   |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   543.000 |   543.000 |    543.000 |   543.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa5278c/ranking      |  0.000 |  0.036 |   0.096 |  0.024 |  0.036 |  0.036 |  0.036 |  0.015 |    39.000 | 10930.000 |  32755.000 |  8188.750 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/competition/9fa52a85/ranking      |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |  9999.000 |  9999.000 |   9999.000 |  9999.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52ca6                   |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   355.000 |   355.000 |    355.000 |   355.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/22a46af59                  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   916.000 |   916.000 |    916.000 |   916.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/565051b80                  |  0.024 |  0.024 |   0.024 |  0.024 |  0.024 |  0.024 |  0.024 |  0.000 |   576.000 |   576.000 |    576.000 |   576.000 |
|     3 |   0 |   3 |   0 |   0 |   0 | GET    | /api/player/player/d6300072                   |  0.008 |  0.036 |   0.068 |  0.023 |  0.036 |  0.036 |  0.036 |  0.011 |   596.000 |   789.000 |   2079.000 |   693.000 |
|    32 |   0 |  32 |   0 |   0 |   0 | GET    | /api/player/competition/9fa53367/ranking      |  0.012 |  0.048 |   0.708 |  0.022 |  0.036 |  0.048 |  0.048 |  0.009 |  8484.000 |  8484.000 | 271488.000 |  8484.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa52af4/ranking      |  0.004 |  0.032 |   0.088 |  0.022 |  0.032 |  0.032 |  0.032 |  0.011 |    39.000 | 14602.000 |  43746.000 | 10936.500 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52885                   |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   658.000 |   658.000 |    658.000 |   658.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/1dae46b6a                  |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   926.000 |   926.000 |    926.000 |   926.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/48e1770aa                  |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   693.000 |   693.000 |    693.000 |   693.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52c8f                   |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   356.000 |   356.000 |    356.000 |   356.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa52c75                   |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   356.000 |   356.000 |    356.000 |   356.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa52e16/finish    |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/competition/9fa53a70/ranking      |  0.016 |  0.024 |   0.040 |  0.020 |  0.024 |  0.024 |  0.024 |  0.004 |  8264.000 |  8264.000 |  16528.000 |  8264.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53a70/finish    |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/3fa257275                  |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 |   766.000 |   766.000 |    766.000 |   766.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/competition/9fa5365f/ranking      |  0.020 |  0.020 |   0.020 |  0.020 |  0.020 |  0.020 |  0.020 |  0.000 | 12647.000 | 12647.000 |  12647.000 | 12647.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa535e9/ranking      |  0.000 |  0.032 |   0.076 |  0.019 |  0.032 |  0.032 |  0.032 |  0.012 |    39.000 | 14517.000 |  43491.000 | 10872.750 |
|    12 |   0 |  12 |   0 |   0 |   0 | GET    | /api/player/competition/9fa52fb2/ranking      |  0.012 |  0.032 |   0.228 |  0.019 |  0.024 |  0.032 |  0.032 |  0.005 |  5103.000 |  5103.000 |  61236.000 |  5103.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa53f79/ranking      |  0.000 |  0.036 |   0.076 |  0.019 |  0.036 |  0.036 |  0.036 |  0.013 |    39.000 | 14504.000 |  43452.000 | 10863.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa52d90/ranking      |  0.008 |  0.024 |   0.072 |  0.018 |  0.024 |  0.024 |  0.024 |  0.006 |    39.000 | 14597.000 |  43731.000 | 10932.750 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/617750a2e                  |  0.008 |  0.028 |   0.036 |  0.018 |  0.028 |  0.028 |  0.028 |  0.010 |   392.000 |   490.000 |    882.000 |   441.000 |
|   112 |   0 | 101 |   0 |  11 |   0 | GET    | /api/player/competitions                      |  0.004 |  0.088 |   1.932 |  0.017 |  0.032 |  0.056 |  0.084 |  0.017 |    39.000 |  2661.000 | 112131.000 |  1001.170 |
|    86 |   0 |  86 |   0 |   0 |   0 | GET    | /api/player/competition/9fa52d2c/ranking      |  0.004 |  0.040 |   1.412 |  0.016 |  0.028 |  0.032 |  0.040 |  0.007 |  1305.000 |  1305.000 | 112230.000 |  1305.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/3286e5070                  |  0.012 |  0.020 |   0.032 |  0.016 |  0.020 |  0.020 |  0.020 |  0.004 |   828.000 |   828.000 |   1656.000 |   828.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/477cbe3cd                  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   795.000 |   795.000 |    795.000 |   795.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/player/5e60d557c/disqualified  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   153.000 |   153.000 |    153.000 |   153.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5317e/finish    |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53cc4/finish    |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53ab1/finish    |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa5278c/finish    |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/391bc0427                  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   785.000 |   785.000 |    785.000 |   785.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/36cf000ec                  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   909.000 |   909.000 |    909.000 |   909.000 |
|     2 |   0 |   2 |   0 |   0 |   0 | GET    | /api/player/player/9fa52d4d                   |  0.016 |  0.016 |   0.032 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   277.000 |   372.000 |    649.000 |   324.500 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/2135e6d3e                  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   923.000 |   923.000 |    923.000 |   923.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/2b6948060                  |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   716.000 |   716.000 |    716.000 |   716.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa53adc/finish    |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | POST   | /api/organizer/competition/9fa536b7/finish    |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |    21.000 |    21.000 |     21.000 |    21.000 |
|     1 |   0 |   1 |   0 |   0 |   0 | GET    | /api/player/player/9fa5283a                   |  0.016 |  0.016 |   0.016 |  0.016 |  0.016 |  0.016 |  0.016 |  0.000 |   453.000 |   453.000 |    453.000 |   453.000 |
|     4 |   0 |   3 |   0 |   1 |   0 | GET    | /api/player/competition/9fa53994/ranking      |  0.004 |  0.024 |   0.064 |  0.016 |  0.024 |  0.024 |  0.024 |  0.007 |    39.000 | 14529.000 |  43527.000 | 10881.750 |
